A-2,A-3,E-13,F-1,G-1,G-4,P-2,T-1,T-2,T-3
-0.118633106,0.787830448,-0.839139787,-0.319213207,-0.405458189,1,-0.877006099,-0.259292708,-0.199496313,0.998707203
-0.118633106,0.787830448,-0.839139787,-0.313458159,-0.402243845,1,-0.877006099,-0.362681898,-0.317787924,0.998707203
-0.118633106,0.585648443,-0.839139787,0.241304603,-0.208047421,1,-0.930481526,-0.459144793,-0.415524724,0.998707203
-0.118633106,0.787830448,-0.839139787,-0.319344306,-0.393026369,1,-0.871657721,-0.542103909,-0.49622101,0.998707203
-0.118633106,0.787830448,0.340552583,-0.31378063,-0.380258915,1,-0.866310387,-0.611647127,-0.590150021,0.998707203
-0.118633106,0.388281997,0.349514903,-0.310260114,-0.375936573,1,-0.866310387,-0.684363125,-0.653754628,0.998707203
-0.118633106,0.590464003,0.366102979,-0.314695054,-0.375753834,1,-0.866310387,-0.737157526,-0.720590207,0.998707203
-0.118633106,0.590464003,0.396079495,-0.319277667,-0.371825173,1,-0.919786858,-0.783291136,-0.773973469,0.998707203
-0.118633106,0.590464003,0.42537113,-0.324704107,-0.367822662,1,-0.860963053,-0.816208205,-0.823950338,0.998707203
-0.118633106,0.590464003,0.447681086,-0.317066763,-0.168363412,1,-0.919786858,-0.858956402,-0.863883958,0.995638103
-0.118633106,0.393002722,0.460373745,-0.327352753,-0.364905529,1,-0.860963053,-0.911501293,-0.883834665,0.995638103
-0.406852055,0.393002722,0.440028649,-0.331897056,-0.35738985,1,-0.860963053,-0.924625764,-0.917061914,0.995638103
-0.406852055,0.393002722,0.393607944,0.241867766,-0.348088751,1,-0.860963053,-0.950860533,-0.946941077,0.995638103
-0.406852055,0.393002722,0.372638779,-0.327428912,-0.336785428,1,-0.860963053,-0.973800561,-0.95689538,0.995638103
-0.406852055,0.595260492,0.354588534,-0.331543789,-0.341198976,1,-0.860963053,-0.885238179,-0.923703871,0.995638103
-0.406852055,0.19544478,0.338580431,-0.336631872,-0.346616493,1,-0.855615719,-0.598410875,-0.610247222,0.995638103
-0.406852055,0.19544478,-0.708386474,-0.132354916,-0.352981683,1,-0.860963053,-0.326028055,-0.300911723,0.995638103
-0.406852055,0.19544478,-0.885621007,-0.329242217,-0.355894892,1,-0.855615719,-0.108707827,-0.04007313,0.992570091
-0.406852055,-0.002174003,-0.869961581,-0.339432779,-0.358339198,1,-0.855615719,0.103112667,0.174653869,0.992570091
-0.695035668,0.19544478,-0.869961581,-0.332140616,-0.353190241,1,-0.839572673,0.234825448,0.335616242,0.989502489
-0.695035668,-0.002174003,-0.854468279,-0.33686878,-0.35146593,1,-0.8930481,0.302543544,0.521364572,0.989502489
-0.695035668,-0.002174003,-0.869961581,-0.332844226,-0.347934488,1,-0.834225339,0.383961332,0.614564439,0.986435839
-0.415345706,-0.002174003,-0.854468279,0.234549739,-0.20122793,1,-0.828876961,0.468952441,0.687203337,0.983370006
-0.415345706,-0.199924444,-0.854468279,-0.337006818,-0.349081067,1,-0.834225339,0.550716026,0.742635512,0.983370006
-0.415345706,-0.199924444,-0.823974802,-0.173463662,-0.350687666,1,-0.844920007,0.59848997,0.784259581,0.977240043
-0.703493984,-0.199924444,-0.839139787,-0.340894595,-0.352843095,1,-0.855615719,0.625815152,0.822452119,0.977240043
-0.703493984,-0.199924444,-0.854468279,-0.339038392,-0.353583761,1,-0.855615719,0.656578693,0.839824824,0.974176524
-0.703493984,-0.397770728,-0.854468279,-0.329199951,-0.200206168,1,-0.860963053,0.673680117,0.860681559,0.974176524
-0.703493984,-0.195512958,-0.854468279,-0.336527039,-0.353266095,1,-0.866310387,0.704480736,0.891986753,0.971113278
-0.42380945,-0.397770728,-0.854468279,-0.332887008,-0.351053907,1,-0.855615719,0.704480736,0.891986753,0.971113278
-0.703493984,-0.397770728,-0.869961581,-0.329342348,-0.346120154,1,-0.871657721,0.714752898,0.898946991,0.968051053
-0.711922393,-0.195512958,-0.869961581,-0.335523955,-0.345069952,1,-0.855615719,0.718177285,0.902427136,0.968051053
-0.711922393,-0.195512958,-0.869961581,0.249209421,-0.343940473,1,-0.860963053,0.731878974,0.912870294,0.964989441
-0.711922393,-0.195512958,-0.869961581,-0.332809645,-0.347178663,0.98,-0.855615719,0.735305208,0.940731943,0.964989441
-0.711922393,-0.195512958,-0.869961581,-0.32944397,-0.216141117,0.98,-0.855615719,0.749012386,0.944215621,0.964989441
-0.432283588,-0.393454806,-0.885621007,-0.332504034,-0.355062164,0.98,-0.871657721,0.769582361,0.944215621,0.961928373
-0.432283588,-0.195512958,-0.901447875,-0.332309794,-0.364358641,1,-0.866310387,0.752440116,0.930281616,0.961928373
-0.720361195,0.20922655,-0.885621007,-0.326678849,-0.364645358,0.98,-0.860963053,0.766153533,0.933764486,0.961928373
-0.720361195,-0.195512958,-0.901447875,-0.327837119,-0.368380791,0.98,-0.860963053,0.759296026,0.940731943,0.961928373
-0.720361195,-0.393454806,-0.901447875,-0.328282488,-0.368126698,0.98,-0.860963053,0.759296026,0.940731943,0.958868326
-0.720361195,-0.195512958,-0.901447875,-0.335947532,-0.258106741,0.98,-0.860963053,0.762724205,0.937247558,0.958868326
-0.720361195,-0.393454806,-0.901447875,-0.329154359,-0.27527755,0.98,-0.898396479,0.77987129,0.940731943,0.958868326
-0.720361195,-0.195512958,-0.901447875,-0.324223009,-0.293910674,0.98,-0.860963053,0.77987129,0.968611765,0.958868326
-0.440741391,-0.393454806,-0.839139787,0.154958585,-0.297234117,0.98,-0.860963053,0.773011388,0.947699601,0.958868326
-0.440741391,-0.195512958,-0.901447875,-0.315910902,-0.417867081,0.98,-0.860963053,0.77987129,0.954669481,0.958868326
-0.440741391,-0.195512958,-0.901447875,-0.330023019,-0.437589337,0.98,-0.898396479,0.783301216,0.958154371,0.958868326
-0.440741391,-0.195512958,-0.901447875,-0.329216754,-0.454078308,0.98,-0.860963053,0.790162915,0.954669481,0.961928373
-0.152663783,-0.195512958,-0.794130154,-0.329467884,-0.473661623,0.98,-0.855615719,0.817620437,0.954669481,0.961928373
-0.152663783,-0.195512958,-0.839139787,-0.326928602,-0.482077283,0.98,-0.860963053,0.803888856,0.958154371,0.961928373
-0.152663783,-0.195512958,-0.823974802,-0.326514201,-0.486197612,0.98,-0.860963053,0.807321726,0.986047015,0.961928373
-0.152663783,-0.195512958,-0.823974802,-0.323668219,-0.49605248,0.98,-0.866310387,0.810754098,0.972098774,0.961928373
0.135449159,-0.195512958,-0.808972022,-0.32521732,-0.501771548,0.98,-0.871657721,0.83135586,0.958154371,0.964989441
0.135449159,-0.195512958,-0.808972022,-0.323481377,-0.562767289,0.98,-0.866310387,0.817620437,0.968611765,0.964989441
0.135449159,-0.195512958,-0.779447912,0.260243752,-0.556071657,0.98,-0.877006099,0.824487125,0.965125967,0.968051053
0.135449159,-0.195512958,-0.779447912,-0.322905941,-0.589106063,0.98,-0.871657721,0.824487125,0.965125967,0.968051053
0.135449159,-0.195512958,-0.794130154,-0.325657356,-0.616915854,0.98,-0.866310387,0.827921742,0.986047015,0.968051053
0.135449159,0.002333327,-0.794130154,-0.327753103,-0.567404728,0.98,-0.919786858,0.848532337,0.961640472,0.968051053
0.423597437,0.002333327,-0.794130154,-0.32754596,-0.639368486,1,-0.866310387,0.824487125,0.954669481,0.968051053
0.423597437,0.204666032,-0.808972022,-0.331261404,-0.663517673,1,-0.871657721,0.817620437,0.975585178,0.971113278
0.423597437,0.002333327,-0.808972022,-0.322575613,-0.681083901,1,-0.919786858,0.827921742,0.944215621,0.971113278
0.423597437,0.002333327,-0.808972022,-0.326422329,-0.689038236,1,-0.866310387,0.817620437,0.944215621,0.971113278
0.423597437,0.002333327,-0.823974802,-0.122179552,-0.690209327,1,-0.866310387,0.821053656,0.961640472,0.974176524
0.423597437,0.002333327,-0.839139787,-0.324034849,-0.694761963,1,-0.866310387,0.814186668,0.937247558,0.974176524
0.423597437,0.200083767,-0.869961581,0.246272828,-0.50842079,1,-0.866310387,0.814186668,0.937247558,0.974176524
0.711781051,0.200083767,-0.901447875,-0.319608109,-0.689320193,1,-0.866310387,0.821053656,0.933764486,0.977240043
0.711781051,0.200083767,-0.917443509,-0.315058185,-0.691894616,1,-0.866310387,0.824487125,0.954669481,0.977240043
0.711781051,0.200083767,-0.933609242,-0.313006309,-0.695489363,1,-0.866310387,0.824487125,0.944215621,0.977240043
0.711781051,0.200083767,-0.933609242,-0.320731741,-0.701129168,1,-0.919786858,0.827921742,0.930281616,0.980304514
0.711781051,0.39770255,-0.933609242,-0.320579939,-0.704728507,1,-0.866310387,0.848532337,0.930281616,0.980304514
0.711781051,0.39770255,-0.94994641,-0.031983091,-0.702127956,1,-0.866310387,0.824487125,0.923316078,0.983370006
0.711781051,0.39770255,-0.94994641,-0.320567781,-0.693535373,1,-0.860963053,0.83135586,0.923316078,0.983370006
0.711781051,0.39770255,-0.94994641,-0.328639942,-0.681748825,1,-0.866310387,0.827921742,0.923316078,0.983370006
0.432161247,0.39770255,-0.94994641,-0.324908784,-0.669576363,1,-0.925134192,0.810754098,0.933764486,0.987737554
0.720380196,0.39770255,-0.94994641,0.05057207,-0.665152356,1,-0.871657721,0.817620437,0.937247558,0.983370006
0.720380196,0.393002722,-0.966456358,-0.322869353,-0.658677658,1,-0.866310387,0.803888856,0.912870294,0.983370006
0.720380196,0.595260492,-0.94994641,-0.322347997,-0.5156782,1,-0.871657721,0.800457184,0.90938914,0.986435839
0.440741391,0.393002722,-0.94994641,-0.314635354,-0.648225192,1,-0.871657721,0.793593739,0.90938914,0.986435839
0.440741391,0.393002722,-0.94994641,-0.318765429,-0.637625082,1,-0.871657721,0.790162915,0.923316078,0.986435839
0.440741391,0.393002722,-0.933609242,-0.320383291,-0.630971835,1,-0.925134192,0.77987129,0.905907583,0.986435839
0.161056857,0.590464003,-0.917443509,-0.323086245,-0.505675974,1,-0.866310387,0.793593739,0.898946991,0.986435839
0.161056857,0.590464003,-0.885621007,-0.322670124,-0.492913237,1,-0.871657721,0.77987129,0.898946991,0.986435839
0.161056857,0.590464003,-0.901447875,-0.318909431,-0.481178637,1,-0.877006099,0.776441614,0.926798241,0.986435839
0.161056857,0.590464003,-0.901447875,-0.325307242,-0.590919744,1,-0.877006099,0.769582361,0.919834116,0.989502489
-0.118633106,0.590464003,-0.854468279,-0.318714331,-0.579063376,1,-0.871657721,0.776441614,0.923316078,0.989502489
-0.118633106,0.590464003,-0.808972022,0.250185723,-0.559180034,1,-0.877006099,0.793593739,0.90938914,0.989502489
-0.118633106,0.590464003,-0.808972022,-0.322173772,-0.539137455,1,-0.877006099,0.769582361,0.902427136,0.989502489
-0.118633106,0.590464003,-0.808972022,-0.319335359,-0.408022831,1,-0.877006099,0.776441614,0.926798241,0.989502489
-0.118633106,0.787830448,-0.779447912,-0.313773003,-0.394469904,1,-0.925134192,0.762724205,0.923316078,0.989502489
-0.118633106,0.787830448,-0.839139787,-0.314050398,-0.382083846,1,-0.871657721,0.759296026,0.898946991,0.989502489
-0.118633106,0.787830448,-0.933609242,-0.333349181,-0.371774432,1,-0.871657721,0.759296026,0.90938914,0.989502489
-0.118633106,0.787830448,-0.933609242,-0.328359393,-0.365360628,1,-0.866310387,0.752440116,0.891986753,0.989502489
-0.118633106,0.787830448,-0.94994641,-0.324325205,-0.343876691,1,-0.871657721,0.742158223,0.888507467,0.992570091
-0.118633106,0.787830448,-0.94994641,-0.318220101,-0.441247346,1,-0.877006099,0.735305208,0.888507467,0.992570091
-0.118633106,0.787830448,-0.966456358,-0.323178577,-0.328055859,1,-0.877006099,0.725027706,0.881548996,0.992570091
-0.118633106,0.787830448,-0.966456358,0.24133236,-0.435280521,1,-0.871657721,0.438334639,0.707981423,0.992570091
-0.118633106,0.787830448,-0.966456358,-0.321316525,-0.437717228,1,-0.877006099,0.244975737,0.363079572,0.995638103
-0.118633106,0.787830448,-0.94994641,-0.32982075,-0.27082686,1,-0.871657721,0.079519218,0.17123574,0.995638103
-0.118633106,0.585648443,-0.933609242,-0.320543121,-0.433275846,1,-0.882353433,-0.071807254,0.027965904,0.995638103
-0.118633106,0.585648443,-0.901447875,-0.323849842,-0.423768074,1,-0.877006099,-0.209164005,-0.128346017,0.998707203
-0.118633106,0.585648443,-0.885621007,-0.323945213,-0.416242748,1,-0.919786858,-0.302683794,-0.253617805,0.998707203
-0.118633106,0.585648443,-0.885621007,-0.324657884,-0.40632898,1,-0.866310387,-0.412607474,-0.338029904,0.998707203
-0.406852055,0.792721773,-0.722289676,-0.316080195,-0.396687005,1,-0.8930481,-0.495669689,-0.442442989,0.998707203
-0.406852055,0.388281997,0.296413267,-0.310469551,-0.377060605,1,-0.866310387,-0.581858924,-0.536504865,0.998707203
-0.118633106,0.388281997,0.319800346,-0.319036114,-0.197104719,1,-0.919786858,-0.654633057,-0.610247222,0.998707203
-0.406852055,0.590464003,0.345509725,0.256906751,-0.361494934,1,-0.860963053,-0.714069388,-0.667131073,0.998707203
-0.406852055,0.388281997,0.356642962,-0.320243532,-0.362589812,1,-0.855615719,-0.770115865,-0.730605339,0.998707203
-0.406852055,0.388281997,0.404973252,-0.116644322,-0.371678375,1,-0.919786858,-0.809627007,-0.777307118,0.998707203
-0.406852055,0.595260492,0.419747834,-0.324373091,-0.383162701,1,-0.866310387,-0.852382889,-0.813960497,0.998707203
-0.695035668,0.190820716,0.403679082,-0.332496407,-0.390580925,1,-0.860963053,-0.868814276,-0.833937756,0.995638103
-0.695035668,0.393002722,0.361851853,-0.332275271,-0.394373452,1,-0.866310387,-0.918064227,-0.870535405,0.995638103
-0.695035668,0.393002722,0.325781925,-0.334871614,-0.396039983,1,-0.866310387,-0.931186203,-0.903774568,0.995638103
-0.695035668,0.19544478,0.295264411,-0.328142902,-0.392000452,1,-0.860963053,-0.960693756,-0.930344616,0.998707203
-0.695035668,0.19544478,0.285688111,-0.323849899,-0.388627277,1,-0.860963053,-0.927906233,-0.920383145,0.995638103
-0.415345706,-0.006737225,-0.750557187,-0.335190817,-0.383291155,1,-0.91443848,-0.641411677,-0.730605339,0.995638103
-0.703493984,0.19544478,-0.901447875,0.238916721,-0.376998946,1,-0.855615719,-0.429234529,-0.408792407,0.995638103
-0.703493984,-0.002174003,-0.885621007,-0.340857777,-0.372121174,1,-0.850267341,-0.195785233,-0.131737025,0.992570091
-0.703493984,-0.002174003,-0.869961581,0.157689755,-0.372367357,1,-0.903743812,0.029010693,0.099535248,0.992570091
-0.703493984,-0.002174003,-0.839139787,-0.329966588,-0.375348432,1,-0.807486581,0.187492215,0.280746347,0.989502489
-0.703493984,-0.002174003,-0.854468279,-0.337777067,-0.378024281,1,-0.802139247,0.302543544,0.421503439,0.989502489
-0.42380945,-0.199924444,-0.839139787,-0.333770177,-0.378523806,1,-0.791444579,0.36019682,0.583473687,0.986435839
-0.711922393,-0.199924444,-0.808972022,0.408043395,-0.379089211,1,-0.791444579,0.428134011,0.666435953,0.986435839
-0.711922393,-0.199924444,-0.779447912,-0.253562008,-0.376490795,0.98,-0.796791913,0.526850562,0.714909657,0.983370006
-0.711922393,-0.397770728,-0.750557187,0.180914451,-0.369361379,0.98,-0.823529627,0.571183552,0.759973082,0.980304514
-0.711922393,-0.397770728,-0.708386474,0.186813903,-0.362156597,1,-0.812834959,0.632649704,0.812032233,0.977240043
-0.711922393,-0.397770728,-0.708386474,-0.250924144,-0.350326772,0.98,-0.823529627,0.636067004,0.818978841,0.974176524
-0.432283588,-0.397770728,-0.708386474,0.108479485,-0.228752969,0.98,-0.844920007,0.656578693,0.839824824,0.974176524
-0.720361195,-0.397770728,-0.708386474,0.17942247,-0.235591988,0.98,-0.855615719,0.694211218,0.853727783,0.971113278
-0.432283588,-0.397770728,-0.722289676,0.319830679,-0.244566822,0.98,-0.855615719,0.694211218,0.888507467,0.971113278
-0.720361195,-0.397770728,0.577892445,0.116656365,-0.247562511,0.98,-0.871657721,0.718177285,0.891986753,0.968051053
-0.720361195,-0.397770728,-0.794130154,-0.333656168,-0.369868794,0.98,-0.866310387,0.725027706,0.878070619,0.968051053
-0.720361195,-0.397770728,-0.823974802,-0.331846188,-0.369049028,0.98,-0.860963053,0.721602421,0.878070619,0.964989441
-0.720361195,-0.397770728,-0.823974802,-0.335495338,-0.381417984,0.98,-0.898396479,0.731878974,0.90938914,0.964989441
-0.720361195,-0.195512958,-0.869961581,-0.327956978,-0.388846782,0.98,-0.855615719,0.735305208,0.888507467,0.964989441
-0.440741391,-0.397770728,-0.885621007,-0.331782531,-0.274753528,0.98,-0.8930481,0.759296026,0.912870294,0.961928373
-0.440741391,-0.397770728,-0.736346162,-0.327893149,-0.283035843,0.98,-0.860963053,0.766153533,0.902427136,0.961928373
-0.152663783,-0.195512958,0.622432462,-0.324954892,-0.288044271,0.98,-0.860963053,0.769582361,0.919834116,0.961928373
-0.152663783,-0.195512958,0.622432462,-0.326825088,-0.300812162,0.98,-0.860963053,0.776441614,0.923316078,0.958868326
-0.152663783,-0.195512958,0.659593067,0.268213259,-0.409451641,0.98,-0.860963053,0.755868096,0.926798241,0.958868326
-0.152663783,-0.397770728,0.703918313,-0.309129314,-0.428469963,0.98,-0.860963053,0.762724205,0.923316078,0.958868326
-0.152663783,-0.195512958,0.761364619,-0.311574773,-0.446295167,1,-0.860963053,0.762724205,0.90938914,0.958868326
0.135449159,-0.195512958,0.748196777,-0.312822622,-0.474062677,0.98,-0.866310387,0.762724205,0.905907583,0.958868326
-0.152663783,-0.195512958,0.756983986,-0.310325893,-0.342219046,0.98,-0.860963053,0.773011388,0.912870294,0.958868326
0.135449159,-0.195512958,0.642015354,-0.309440487,-0.494932287,0.98,-0.860963053,0.790162915,0.916351549,0.958868326
0.135449159,-0.397770728,0.620271903,-0.313023743,-0.52040586,1,-0.860963053,0.790162915,0.912870294,0.958868326
0.135449159,-0.195512958,0.622432462,-0.318801559,-0.543514706,1,-0.860963053,0.783301216,0.919834116,0.958868326
0.135449159,-0.195512958,-0.602530393,-0.31857096,-0.567036011,1,-0.866310387,0.783301216,0.926798241,0.961928373
0.423597437,-0.195512958,-0.708386474,-0.31868451,-0.587962843,1,-0.860963053,0.78673234,0.944215621,0.961928373
0.423597437,-0.195512958,-0.722289676,0.252932263,-0.607270376,1,-0.871657721,0.78673234,0.937247558,0.961928373
0.423597437,0.002333327,-0.708386474,-0.323341447,-0.438009715,1,-0.860963053,0.800457184,0.933764486,0.961928373
0.423597437,0.002333327,-0.736346162,0.308534265,-0.621799827,1,-0.866310387,0.817620437,0.961640472,0.964989441
0.423597437,0.002333327,-0.736346162,-0.321094987,-0.637599457,1,-0.882353433,0.807321726,0.972098774,0.964989441
0.423597437,0.002333327,-0.708386474,-0.269923854,-0.646807576,1,-0.919786858,0.814186668,0.975585178,0.964989441
0.423597437,0.002333327,-0.736346162,0.206412676,-0.652875164,1,-0.866310387,0.827921742,0.954669481,0.968051053
0.711781051,0.200083767,-0.736346162,-0.012040226,-0.654661052,1,-0.871657721,0.821053656,0.958154371,0.968051053
0.711781051,0.200083767,-0.736346162,-0.216322,-0.655883521,1,-0.866310387,0.817620437,0.961640472,0.968051053
0.711781051,0.200083767,-0.736346162,-0.229684513,-0.665157608,1,-0.866310387,0.824487125,0.979071885,0.968051053
0.711781051,-0.002174003,-0.736346162,-0.222616182,-0.705483081,1,-0.866310387,0.814186668,0.965125967,0.968051053
0.711781051,0.200083767,-0.736346162,-0.244170485,-0.526234125,1,-0.860963053,0.834790177,0.958154371,0.971113278
0.711781051,0.402416473,-0.736346162,-0.242268174,-0.707906605,1,-0.871657721,0.824487125,0.954669481,0.971113278
0.711781051,0.39770255,-0.736346162,0.334669403,-0.720044909,1,-0.866310387,0.827921742,0.954669481,0.974176524
0.711781051,0.19544478,-0.750557187,-0.2357372,-0.730596438,1,-0.871657721,0.814186668,0.954669481,0.974176524
0.711781051,0.19544478,-0.750557187,-0.310517838,-0.731701315,1,-0.866310387,0.834790177,0.958154371,0.974176524
0.432161247,0.19544478,-0.750557187,-0.311591175,-0.730251775,1,-0.871657721,0.821053656,0.968611765,0.977240043
0.720380196,0.19544478,-0.722289676,-0.31237232,-0.635647759,1,-0.866310387,0.814186668,0.972098774,0.977240043
0.720380196,0.19544478,-0.736346162,-0.312818665,-0.726788262,1,-0.882353433,0.821053656,0.972098774,0.977240043
0.720380196,0.19544478,-0.750557187,-0.311753472,-0.723705991,1,-0.925134192,0.824487125,0.965125967,0.980304514
0.152522441,0.393002722,-0.750557187,-0.307896089,-0.721785297,1,-0.871657721,0.810754098,0.947699601,0.980304514
0.440741391,0.393002722,-0.750557187,-0.323071908,-0.719555642,1,-0.919786858,0.814186668,0.947699601,0.983370006
0.440741391,0.393002722,-0.750557187,-0.331227684,-0.575790857,1,-0.866310387,0.814186668,0.951184794,0.983370006
0.440741391,0.393002722,-0.764924015,-0.330389591,-0.718791644,1,-0.919786858,0.814186668,0.940731943,0.983370006
0.161056857,0.590464003,-0.779447912,0.238440957,-0.710999833,1,-0.871657721,0.810754098,0.944215621,0.986435839
0.161056857,0.590464003,-0.794130154,-0.330287568,-0.698793967,1,-0.877006099,0.810754098,0.930281616,0.986435839
0.161056857,0.590464003,-0.839139787,-0.324916297,-0.68376345,1,-0.871657721,0.817620437,0.933764486,0.986435839
0.161056857,0.590464003,-0.854468279,-0.324726645,-0.665421372,1,-0.866310387,0.797025711,0.937247558,0.986435839
-0.118633106,0.590464003,-0.869961581,-0.326585428,-0.528810243,1,-0.925134192,0.810754098,0.933764486,0.986435839
-0.118633106,0.590464003,-0.869961581,-0.317785915,-0.646707347,1,-0.866310387,0.797025711,0.937247558,0.986435839
-0.118633106,0.590464003,-0.854468279,-0.319059627,-0.624432518,1,-0.925134192,0.807321726,0.916351549,0.986435839
-0.118633106,0.787830448,-0.854468279,-0.322843603,-0.600757952,1,-0.866310387,0.783301216,0.912870294,0.986435839
-0.118633106,0.787830448,-0.854468279,-0.314505115,-0.576773994,1,-0.925134192,0.776441614,0.90938914,0.986435839
-0.118633106,0.585648443,-0.854468279,-0.320289182,-0.564791838,1,-0.871657721,0.797025711,0.912870294,0.986435839
-0.118633106,0.787830448,-0.885621007,0.26124655,-0.440629651,1,-0.882353433,0.77987129,0.912870294,0.989502489
0.169621179,0.585648443,-0.901447875,-0.321103302,-0.428385164,1,-0.882353433,0.776441614,0.919834116,0.989502489
-0.118633106,0.585648443,-0.901447875,-0.319157865,-0.410445121,1,-0.877006099,0.776441614,0.926798241,0.989502489
-0.118633106,0.782915618,-0.869961581,-0.325437424,-0.524143454,1,-0.882353433,0.797025711,0.90938914,0.989502489
-0.118633106,0.585648443,-0.839139787,-0.320486059,-0.508993297,1,-0.877006099,0.766153533,0.905907583,0.989502489
-0.118633106,0.782915618,-0.366446046,-0.319814564,-0.49315026,1,-0.871657721,0.766153533,0.895466241,0.989502489
-0.118633106,0.585648443,-0.839139787,-0.319991886,-0.481549834,1,-0.877006099,0.759296026,0.919834116,0.992570091
-0.118633106,0.782915618,-0.869961581,-0.326325123,-0.466910538,1,-0.877006099,0.759296026,0.888507467,0.989502489
-0.118633106,0.782915618,-0.885621007,-0.31667404,-0.452533148,1,-0.925134192,0.755868096,0.888507467,0.992570091
-0.118633106,0.782915618,-0.917443509,-0.316194204,-0.319559235,1,-0.871657721,0.755868096,0.905907583,0.992570091
-0.118633106,0.585648443,-0.933609242,0.249008127,-0.436066126,1,-0.866310387,0.766153533,0.878070619,0.992570091
-0.118633106,0.585648443,-0.933609242,-0.324107452,-0.423873426,1,-0.877006099,0.742158223,0.871113915,0.992570091
-0.118633106,0.585648443,-0.933609242,-0.324192615,-0.411204083,1,-0.887700766,0.59848997,0.728770212,0.992570091
-0.118633106,0.585648443,-0.94994641,-0.323452875,-0.404621214,1,-0.887700766,0.333055328,0.383689684,0.992570091
-0.118633106,0.585648443,-0.933609242,-0.115464661,-0.41132084,1,-0.871657721,0.15034225,0.191745773,0.992570091
-0.406852055,0.585648443,-0.901447875,-0.325517712,-0.414790461,1,-0.91443848,0.002100027,0.021156758,0.995638103
-0.406852055,0.585648443,-0.901447875,-0.324327269,-0.231099616,1,-0.882353433,-0.142222412,-0.118170974,0.995638103
-0.406852055,0.585648443,-0.869961581,-0.32795021,-0.418259997,1,-0.871657721,-0.272648949,-0.246856537,0.995638103
-0.406852055,0.388281997,-0.694635306,-0.327998842,-0.418843578,1,-0.866310387,-0.369342391,-0.358261158,0.996933623
-0.406852055,0.388281997,-0.694635306,-0.336125599,-0.414194924,1,-0.877006099,-0.469109757,-0.455894347,0.995638103
-0.695035668,0.388281997,0.327758672,0.235234367,-0.420760274,1,-0.871657721,-0.528842757,-0.523081928,0.995638103
-0.695035668,0.388281997,0.327758672,-0.332508278,-0.41812126,1,-0.882353433,-0.624879087,-0.620291835,0.995638103
-0.695035668,0.388281997,0.344514501,-0.32973077,-0.408117887,1,-0.866310387,-0.664545725,-0.687187183,0.995638103
-0.695035668,0.190820716,0.351534427,-0.327302745,-0.404008087,1,-0.882353433,-0.747048137,-0.720590207,0.995638103
-0.415345706,0.190820716,0.373748148,-0.037067045,-0.233918383,1,-0.871657721,-0.763526682,-0.793972233,0.995638103
-0.415345706,0.190820716,0.343521355,-0.334429973,-0.39994016,1,-0.887700766,-0.82936671,-0.830608954,0.995638103
-0.703493984,0.190820716,0.327758672,-0.327178241,-0.395482472,1,-0.866310387,-0.849095833,-0.847250242,0.995638103
-0.703493984,-0.006737225,0.300915891,-0.335652645,-0.389115123,1,-0.866310387,-0.881954017,-0.887158621,0.995638103
-0.703493984,-0.006737225,0.283174407,-0.33331242,-0.383565209,0.98,-0.871657721,-0.911501293,-0.910418948,0.995638103
-0.703493984,-0.006737225,0.259341678,-0.324143295,-0.213924369,0.98,-0.866310387,-0.941024715,-0.946941077,0.995638103
-0.703493984,0.19544478,-0.839139787,0.002263779,-0.382228459,0.98,-0.860963053,-0.963970832,-0.940303462,0.995638103
-0.711922393,-0.204356008,-0.869961581,-0.336937999,-0.386248105,1,-0.91443848,-0.845808477,-0.793972233,0.992570091
-0.711922393,-0.204356008,-0.854468279,-0.332450643,-0.388261447,0.98,-0.855615719,-0.565299637,-0.476063029,0.992570091
-0.711922393,-0.204356008,-0.839139787,-0.33141745,-0.38877882,0.98,-0.909091146,-0.309354841,-0.185953686,0.992570091
-0.711922393,-0.204356008,-0.808972022,-0.324655475,-0.23725845,0.98,-0.855615719,-0.055022921,0.05180789,0.989502489
-0.711922393,-0.204356008,-0.794130154,-0.332128688,-0.386834165,0.98,-0.834225339,0.109856132,0.243067779,0.989502489
-0.432283588,-0.402106449,-0.764924015,-0.338266881,-0.37974611,0.98,-0.871657721,0.248359079,0.39743585,0.989502489
-0.432283588,-0.199924444,-0.779447912,-0.333128102,-0.374093552,0.98,-0.807486581,0.363590991,0.562759913,0.986435839
-0.720361195,-0.199924444,-0.764924015,-0.339486916,-0.233172891,0.98,-0.807486581,0.394150482,0.642220732,0.986435839
-0.720361195,-0.402106449,-0.794130154,-0.332424893,-0.380976509,0.98,-0.807486581,0.468952441,0.707981423,0.983370006
-0.720361195,-0.199924444,-0.794130154,-0.339351344,-0.389839942,0.98,-0.807486581,0.547305712,0.763442171,0.980304514
-0.720361195,-0.199924444,-0.808972022,0.228883811,-0.397496772,0.98,-0.807486581,0.595075464,0.7946723,0.977240043
-0.720361195,-0.199924444,-0.794130154,-0.333157866,-0.400430317,0.98,-0.818182293,0.618982197,0.818978841,0.974176524
-0.152663783,-0.397770728,-0.779447912,-0.336694784,-0.252081338,0.98,-0.823529627,0.642903302,0.843299869,0.974176524
-0.720361195,-0.397770728,-0.736346162,-0.330091665,-0.401420181,0.98,-0.834225339,0.670259174,0.860681559,0.971113278
